Well	Field	Cell Number	Top	Left	CircRingAvgIntenRatioCh2	
C2	4	94	486	489	0.164567012104311	
C2	4	95	490	207	0	
C2	5	1	10	13	0.373186090915767	
C2	5	2	18	32	0	
C2	5	3	30	69	0.43717533135937	
C2	5	4	32	140	0.79138777668656	
C2	5	5	41	241	0.122872973545371	
C2	5	6	55	434	9.07229750394787E-02	
C2	5	7	57	60	0.22210265011554	
C2	5	8	61	149	0.612151967533681	
C2	5	9	67	3	1.71365918462414	
C2	5	10	75	397	0.485154400085751	
C2	5	11	89	178	0.085413296508187	
C2	5	12	98	444	0.151567220537626	
C2	5	13	107	313	9.93884746698387E-02	
C2	5	14	110	125	2.02385935104147	
C2	5	15	113	388	4.49038463875259E-02	
C2	5	16	114	237	0.555773584480924	
C2	5	17	119	24	0.140202070077193	
C2	5	18	121	91	5.58916496155329E-02	
C2	5	19	122	178	0.36654858978635	
C2	5	20	139	378	0.66020780080336	
C2	5	21	149	452	0.366798920642248	
C2	5	22	153	228	6.68785732418488E-02	
C2	5	23	163	183	0.528178871481361	
C2	5	24	168	486	7.02056021204957E-03	
C2	5	25	169	387	9.31232091690544E-02	
C2	5	26	172	146	0.353998230501523	
C2	5	27	177	26	0.43964141886546	
C2	5	28	177	69	0.86092897047087	
C2	5	29	180	275	0.392619639480497	
C2	5	30	196	340	1.06137826838157	
C2	5	31	203	69	1.00078827728683	
C2	5	32	203	216	0.286235799483357	
C2	5	33	211	409	7.73260154049744E-02	
C2	5	34	215	331	0.120413349291426	
C2	5	35	221	264	0.602046615256655	
C2	5	36	221	481	0.225799235304787	
C2	5	37	225	130	0.199799064994139	
C2	5	38	225	160	0.563938356164384	
C2	5	39	239	416	0.245298839985711	
C2	5	40	249	370	0.203949592004249	
C2	5	41	256	109	4.73954147766259E-02	
C2	5	42	257	83	0.174509471980603	
C2	5	43	260	306	0.198918241036468	
C2	5	44	263	339	0.249536659500334	
C2	5	45	267	17	0.802817824678909	
C2	5	46	281	253	0.397240622121392	
C2	5	47	283	207	0.666619887177227	
