Well	Field	Cell Number	Top	Left	CircRingAvgIntenRatioCh2	
A2	4	39	388	103	0.361769888638245	
A2	4	40	389	8	1.29224199411061	
A2	4	41	400	393	1.30375653223025	
A2	4	42	418	280	1.53878062595111	
A2	4	43	439	97	0.873013596808849	
A2	4	44	471	352	1.18875027819751	
A2	4	45	474	374	1.04837765293576	
A2	4	46	475	302	1.39886894704302	
A2	5	1	13	395	0.485005942578657	
A2	5	2	19	199	1.21746071221379	
A2	5	3	26	66	1.11346888974632	
A2	5	4	49	319	1.22502483203646	
A2	5	5	55	472	1.08508505115663	
A2	5	6	75	243	1.10455876455617	
A2	5	7	82	380	1.25959884983804	
A2	5	8	88	332	1.04060975606056	
A2	5	9	101	468	0.867683894710768	
A2	5	10	117	179	1.2282052694298	
A2	5	11	123	412	1.10357961478678	
A2	5	12	126	11	0.866490473763141	
A2	5	13	159	2	1.35369829418336	
A2	5	14	159	223	1.19964408152044	
A2	5	15	160	199	0.955295459400015	
A2	5	16	161	82	1.07604759854152	
A2	5	17	190	263	1.61096774520212	
A2	5	18	195	362	1.28607814161506	
A2	5	19	210	33	1.13499037667229	
A2	5	20	213	145	1.43643643643644	
A2	5	21	220	404	1.18574466320315	
A2	5	22	227	269	1.82512025527576	
A2	5	23	236	172	0.608114587957916	
A2	5	24	237	111	1.61573023018478	
A2	5	25	241	348	0.81850988983807	
A2	5	26	261	476	0.618756711248683	
A2	5	27	262	220	1.53747517520968	
A2	5	28	262	417	1.03365645802702	
A2	5	29	271	286	1.46578800010029	
A2	5	30	289	51	1.30372433550852	
A2	5	31	289	136	0.757103364555408	
A2	5	32	297	155	1.29369188092004	
A2	5	33	301	362	0.559385078816841	
A2	5	34	304	83	1.95971325308257	
A2	5	35	305	49	1.01275546083024	
A2	5	36	312	10	0.919856366354287	
A2	5	37	320	428	1.47472515673937	
A2	5	38	325	118	0.854726037162002	
A2	5	39	325	330	1.12227962671968	
A2	5	40	335	199	1.32500630757586	
A2	5	41	343	77	1.96471391061882	
A2	5	42	352	248	1.38858930531359	
A2	5	43	359	290	1.13806539093566	
A2	5	44	364	393	1.55758165059406	
A2	5	45	370	456	0.946893875007225	
A2	5	46	379	206	1.27747731444266	
A2	5	47	386	346	0.975478848490159	
A2	5	48	390	148	1.18307689015387	
A2	5	49	392	82	0.916450640970398	
A2	5	50	416	295	0.53297592841949	
A2	5	51	422	438	0.104198413115443	
A2	5	52	428	351	1.04076130798416	
A2	5	53	433	259	0.844847931997801	
A2	5	54	434	196	1.73298945573805	
A2	5	55	455	425	0.511529117269631	
A2	5	56	456	101	1.43403290432304	
A2	5	57	456	477	1.99026784700278	
A2	5	58	458	496	2.26906778244468	
A2	5	59	473	183	1.28939119487342	
A2	5	60	482	269	0.739417651162004	
A2	6	1	14	42	1.12364822351615	
A2	6	2	18	23	1.31950380549882	
A2	6	3	19	337	0.572153588098871	
A2	6	4	23	436	0.736666534871857	
A2	6	5	49	399	0.690525837870376	
A2	6	6	59	341	0.751254639559646	
A2	6	7	75	444	1.24966349494291	
A2	6	8	79	164	0.302964748959919	
A2	6	9	91	25	1.45086677138658	
A2	6	10	96	366	2.29401054199447	
A2	6	11	114	212	0.711101700486547	
A2	6	12	126	111	1.07033191583676	
A2	6	13	149	305	1.51817059223719	
A2	6	14	158	350	1.12216541046781	
A2	6	15	172	46	0.254957624060092	
A2	6	16	173	176	0.802243612536548	
A2	6	17	191	97	1.1212127762148	
A2	6	18	203	226	0.993666602266228	
A2	6	19	218	460	1.13387121618034	
A2	6	20	222	35	0.818368084982402	
A2	6	21	222	287	1.12351844045147	
A2	6	22	228	428	1.39238835147165	
A2	6	23	230	175	1.31977354920323	
A2	6	24	235	377	1.0539735705026	
A2	6	25	237	317	1.28662865342497	
A2	6	26	247	163	1.30501446226886	
A2	6	27	249	116	1.09140811293996	
A2	6	28	257	248	0	
A2	6	29	261	249	0.395208376023724	
A2	6	30	274	369	1.33282369961202	
A2	6	31	284	209	1.12240358816239	
A2	6	32	291	155	1.32759120770131	
A2	6	33	293	282	0.862299207110263	
A2	6	34	305	2	0.128823294552879	
A2	6	35	319	133	0.528885872397323	
A2	6	36	323	299	0.583623697542304	
A2	6	37	326	364	1.75182445961693	
A2	6	38	332	33	1.17905537365585	
A2	6	39	341	78	0.426425121763302	
A2	6	40	353	186	1.28062704633783	
A2	6	41	373	276	1.15085145972762	
A2	6	42	389	109	0.488388653085315	
A2	6	43	392	374	1.47463149552706	
A2	6	44	396	221	1.22375607741252	
A2	6	45	411	13	1.1404859963906	
A2	6	46	418	422	1.38255994909447	
A2	6	47	429	454	0	
A2	6	48	436	166	0.865063759666463	
A2	6	49	439	349	1.28887188221448	
A2	6	50	452	113	0.833404422110221	
A2	6	51	458	217	0.599777354782406	
A2	6	52	469	393	0.873759426251121	
A2	7	1	12	418	1.2211278684791	
A2	7	2	14	173	0.750175022736411	
A2	7	3	19	115	0.906840753774416	
A2	7	4	19	279	1.34398943260295	
A2	7	5	53	393	0.859144225767799	
A2	7	6	58	42	1.41086983826841	
A2	7	7	59	331	1.74084293699648	
A2	7	8	84	81	1.52863505014448	
A2	7	9	93	244	1.12185403822333	
A2	7	10	98	79	0.76649579906047	
A2	7	11	115	30	1.77801308977787	
A2	7	12	119	181	1.50337773212349	
A2	7	13	123	417	0.521559426145723	
A2	7	14	133	289	0.615715159110613	
A2	7	15	138	329	0.999730444588461	
A2	7	16	156	148	2.29777743603434	
A2	7	17	161	25	1.37715449368218	
A2	7	18	168	348	1.10947249007374	
A2	7	19	177	468	0.933998141967096	
A2	7	20	181	339	0.76740915556705	
A2	7	21	213	159	1.35827394184745	
A2	7	22	229	124	0.926869747308216	
A2	7	23	248	438	1.51607970301287	
A2	7	24	259	278	1.08636991625911	
A2	7	25	267	123	1.79572488258789	
A2	7	26	278	8	1.26289517928577	
A2	7	27	288	162	1.20451188129877	
A2	7	28	295	68	1.50764126012518	
A2	7	29	298	210	0.774543752462932	
A2	7	30	310	433	1.03858486300268	
A2	7	31	313	318	1.00772353064772	
A2	7	32	316	305	1.29349987537677	
A2	7	33	320	136	1.56526445263681	
A2	7	34	320	256	1.22299889143394	
A2	7	35	330	333	1.09541607113025	
A2	7	36	344	475	1.36368784269077	
A2	7	37	363	123	1.02641937235089	
A2	7	38	372	202	1.52016811721054	
A2	7	39	377	57	1.32615314040405	
A2	7	40	412	259	1.48834696123091	
A2	7	41	423	30	0.584679539390501	
A2	7	42	423	114	0.64878312222082	
A2	7	43	433	174	1.31259390337845	
A2	7	44	434	194	1.25623047552933	
A2	7	45	454	381	0.916065125902372	
A2	7	46	459	330	1.94723372123073	
A2	7	47	462	36	0.877201322539835	
A2	7	48	463	18	0.856208115837166	
A2	7	49	475	122	1.18103119699385	
A2	7	50	476	74	0.170951358394055	
A2	7	51	479	55	9.28210587141046E-02	
A2	8	1	30	227	1.28230348966349	
A2	8	2	30	321	0.479544291627406	
A2	8	3	42	309	0.628079065709108	
A2	8	4	49	10	1.25155744555544	
A2	8	5	81	341	0.938941199675476	
A2	8	6	94	277	0.849821142459267	
A2	8	7	126	29	1.06493166470941	
A2	8	8	137	299	0.956494422361841	
A2	8	9	198	280	1.09427125574238	
A2	8	10	200	263	1.29375700093494	
A2	8	11	210	471	1.44041256624872	
A2	8	12	220	38	1.40699778481191	
A2	8	13	229	422	1.31058273105293	
A2	8	14	240	339	1.39589679586722	
A2	8	15	250	470	1.0725008891607	
A2	8	16	263	292	0.966712823313953	
A2	8	17	265	142	0.946145055355171	
A2	8	18	276	257	1.63529181112063	
A2	8	19	276	397	0.775313385328836	
A2	8	20	285	298	1.1365717100718	
A2	8	21	289	358	0	
A2	8	22	289	356	0.953322855092767	
A2	8	23	291	188	1.47315645459315	
A2	8	24	292	61	1.08741771378334	
A2	8	25	292	92	1.44130988577828	
A2	8	26	310	65	0.550937944088267	
A2	8	27	333	4	0.652141909127705	
A2	8	28	342	227	1.38387786865203	
A2	8	29	342	347	1.13080977520195	
A2	8	30	343	160	1.13210867873039	
A2	8	31	356	2	1.39735092480862	
A2	8	32	356	43	1.69129754349687	
A2	8	33	359	110	1.03853471492169	
A2	8	34	366	411	1.53354742996003	
A2	8	35	381	247	1.47261697825393	
A2	8	36	401	211	1.86343483501124	
A2	8	37	408	322	1.02274389290294	
A2	8	38	415	99	1.59581325917699	
A2	8	39	417	433	1.40772016137904	
A2	8	40	424	20	0.951488553340711	
A2	8	41	435	474	1.4834660249638	
A2	8	42	441	16	1.00630827115255	
A2	8	43	467	186	1.30506864892171	
A2	8	44	470	444	0.300375856240548	
A2	8	45	480	73	1.07118188765655	
A2	9	1	13	173	1.36999503933102	
A2	9	2	36	60	1.4422261925472	
A2	9	3	41	251	1.12279466733042	
A2	9	4	43	337	1.42165350929008	
A2	9	5	56	108	0.999250308739449	
A2	9	6	60	285	1.65722339530024	
A2	9	7	74	461	1.14513712854734	
A2	9	8	79	199	0.831199007208301	
A2	9	9	89	369	0.949199709784081	
A2	9	10	94	10	0.444834971048933	
A2	9	11	101	152	1.02285294761832	
A2	9	12	118	286	0.807453536506194	
A2	9	13	126	48	1.11176975641979	
A2	9	14	132	79	1.36922606088468	
A2	9	15	144	213	1.35343303831682	
A2	9	16	155	474	0.923635801566815	
A2	9	17	172	339	0.749155689742699	
A2	9	18	187	98	0.435841778354592	
A2	9	19	188	285	0.391050959752456	
A2	9	20	190	168	1.33476132401891	
A2	9	21	212	358	1.13361772975394	
A2	9	22	213	12	0.532323682049744	
A2	9	23	219	270	0.4711875825958	
A2	9	24	230	58	0.848342904512127	
A2	9	25	243	417	0.296481185650474	
A2	9	26	248	121	1.4538617064145	
A2	9	27	251	313	0.62802419963578	
A2	9	28	252	178	2.07470457536931	
A2	9	29	256	344	1.1028677759984	
A2	9	30	266	447	1.08691592139159	
A2	9	31	268	202	0	
A2	9	32	271	198	1.84820834111085	
A2	9	33	273	246	1.12570575239342	
A2	9	34	295	348	0.327831244877439	
A2	9	35	304	440	1.17102503414725	
A2	9	36	305	188	0.896122786624106	
A2	9	37	307	45	1.3375772894385	
A2	9	38	310	120	0.229464748968154	
A2	9	39	310	263	1.14962747347594	
A2	9	40	330	312	0.226872063778294	
A2	9	41	341	307	0.199331794331279	
A2	9	42	345	118	0.610788492858649	
A2	9	43	359	59	0.557231169704694	
A2	9	44	363	222	0.160968082501799	
A2	9	45	375	187	0.431937635027123	
A2	9	46	376	141	0.417800196099179	
A2	9	47	384	277	1.01812953874407	
A2	9	48	386	367	1.24638266592472	
A2	9	49	390	350	1.18491633890581	
A2	9	50	402	9	0.723874703150201	
A2	9	51	417	106	1.22663785357097	
A2	9	52	436	196	1.43303826083616	
A2	9	53	436	284	1.13423918122115	
A2	9	54	437	52	1.71417262450489	
A2	9	55	441	404	1.57070979797201	
A2	9	56	449	382	0.516861060789654	
A2	9	57	458	54	1.93052828246239	
A2	10	1	5	5	0.209026943871622	
A2	10	2	9	341	1.20650542187077	
A2	10	3	17	66	0.162232646527362	
A2	10	4	28	192	1.21752427195616	
A2	10	5	31	137	0.761359528170297	
A2	10	6	33	439	0.322287753531436	
A2	10	7	50	302	0.638606695817243	
A2	10	8	57	247	1.28971547665569	
A2	10	9	66	51	1.06177562859083	
A2	10	10	71	130	0.898144729951322	
A2	10	11	88	223	1.05633746648495	
A2	10	12	95	255	0.222832992506503	
A2	10	13	95	396	1.78277042577588	
A2	10	14	98	271	0.515501378804988	
A2	10	15	105	30	0.428371869747818	
A2	10	16	113	14	0.326006114753281	
A2	10	17	115	117	1.67938530054498	
A2	10	18	120	353	1.37019752328318	
A2	10	19	129	428	1.95039931367038	
A2	10	20	140	71	1.26734643299699	
A2	10	21	153	197	1.53893548245414	
A2	10	22	159	263	1.05128358801803	
A2	10	23	161	474	1.01953300404131	
A2	10	24	173	11	0.373281012402799	
A2	10	25	173	95	0.123241085842983	
A2	10	26	188	316	1.18430919341272	
A2	10	27	204	261	0.667652691871235	
A2	10	28	204	457	0.990013179004628	
A2	10	29	209	222	0.141731450459688	
A2	10	30	215	403	1.04968853677705	
A2	10	31	216	49	0.57191221945892	
A2	10	32	216	359	0.81352135037624	
A2	10	33	218	115	0.934402643931606	
A2	10	34	223	180	1.53653552973748	
A2	10	35	246	139	0.143328029221551	
A2	10	36	250	280	0.465756487352727	
A2	10	37	256	349	1.4471349645377	
A2	10	38	261	185	1.54908987350784	
A2	10	39	279	439	1.54193446957083	
A2	10	40	304	282	0.329924508230793	
A2	10	41	311	237	0.884334870393313	
A2	10	42	312	321	1.50461732619802	
A2	10	43	354	276	0.229547688769232	
A2	10	44	361	206	0.768783546702637	
A2	10	45	383	278	1.09181918928317	
A2	10	46	385	83	1.81417643394889	
A2	10	47	388	358	1.97546679458894	
A2	10	48	404	165	1.2757091561939	
A2	10	49	406	400	1.30230903296241	
A2	10	50	408	212	0.957172788819048	
A2	10	51	410	433	1.27494423288483	
A2	10	52	413	200	0	
A2	10	53	458	464	1.00084968531581	
A2	10	54	472	322	0.963029125062276	
A2	10	55	475	212	1.7817854004748	
