Well	Field	Cell Number	Top	Left	CircRingAvgIntenRatioCh2	
A2	6	52	359	471	0	
A2	6	53	360	457	1.34008991740146	
A2	6	54	396	227	1.60131814647157	
A2	6	55	422	283	1.52470082847499	
A2	6	56	431	151	1.26698032750762	
A2	6	57	435	135	0.11585244679418	
A2	6	58	447	358	1.82437931894364	
A2	6	59	453	292	1.68472621074925	
A2	6	60	465	190	0.825953379002414	
A2	6	61	472	120	1.3267575063999	
A2	7	1	13	32	1.3053427830503	
A2	7	2	24	358	1.60257256866146	
A2	7	3	30	266	1.49753577567462	
A2	7	4	33	137	0.764805375436812	
A2	7	5	33	200	1.18245740479564	
A2	7	6	44	101	1.65238535951944	
A2	7	7	48	397	1.06511699872915	
A2	7	8	60	108	1.59088607684573	
A2	7	9	85	309	1.37821015116053	
A2	7	10	88	252	1.28229121664983	
A2	7	11	89	385	1.29985820427956	
A2	7	12	98	422	1.04108222706147	
A2	7	13	102	174	1.11255322765887	
A2	7	14	106	382	1.29238323414126	
A2	7	15	116	39	1.22417696765281	
A2	7	16	129	81	2.00681675810095	
A2	7	17	136	255	1.23542515887646	
A2	7	18	144	486	1.47411917564687	
A2	7	19	151	370	1.18399090747885	
A2	7	20	155	468	1.46717277888253	
A2	7	21	165	433	1.4006979915409	
A2	7	22	166	447	1.50753445145471	
A2	7	23	186	252	0.854284261747404	
A2	7	24	191	407	0.578014767447696	
A2	7	25	198	137	1.51139394248035	
A2	7	26	201	452	2.53797398307775	
A2	7	27	209	327	1.62359846394018	
A2	7	28	237	205	0.922379177926326	
A2	7	29	242	374	0.961313540260909	
A2	7	30	257	47	0.362830669108575	
A2	7	31	272	10	1.52153223751898	
A2	7	32	274	432	1.424533362462	
A2	7	33	277	168	2.08603499224048	
A2	7	34	278	159	0	
A2	7	35	281	146	1.46766788472607	
A2	7	36	282	244	1.35223004548853	
A2	7	37	293	301	0.84291332409491	
A2	7	38	298	187	1.68083466125989	
A2	7	39	313	77	0.729231883964329	
A2	7	40	316	467	1.22583575495104	
A2	7	41	324	382	0.779292352067243	
A2	7	42	334	440	1.29504923761118	
A2	7	43	337	163	1.57959824366225	
A2	7	44	337	339	1.88912389033773	
A2	7	45	342	76	0.999543827484481	
A2	7	46	346	260	0.997384371689143	
A2	7	47	350	31	1.15850959956549	
A2	7	48	356	85	0.951171933168538	
A2	7	49	370	257	0.497277308192458	
A2	7	50	382	288	1.64132516528541	
A2	7	51	383	155	0	
A2	7	52	398	42	0.767973636212852	
A2	7	53	398	283	1.43131941524298	
A2	7	54	409	325	1.12629827631394	
A2	7	55	421	101	1.93252031929191	
A2	7	56	434	285	2.11701109135955	
A2	7	57	437	305	1.6543624933766	
A2	7	58	445	170	1.08947274745402	
A2	7	59	449	149	0.725059526301982	
A2	7	60	452	179	0.253019003131801	
A2	7	61	454	236	0.457963029019715	
A2	7	62	457	53	0.981605688690157	
A2	7	63	475	58	1.48636559551746	
A2	7	64	478	235	0	
A2	7	65	485	234	1.12409351812964	
A2	8	1	8	125	1.77186871937886	
A2	8	2	10	76	1.6932595890103	
A2	8	3	11	37	1.59548215438387	
A2	8	4	46	17	1.27436069342017	
A2	8	5	62	282	1.11272412264595	
A2	8	6	66	76	0.464059429358267	
A2	8	7	79	113	0.960698732405319	
A2	8	8	79	301	0.956816778009604	
A2	8	9	85	98	0.930260668902019	
A2	8	10	91	127	0.270592242485264	
A2	8	11	99	443	1.68475300653476	
A2	8	12	112	400	1.68131128382196	
A2	8	13	115	199	0.613187020572536	
A2	8	14	118	5	0.435186707628402	
A2	8	15	123	264	1.25137034364068	
A2	8	16	131	94	0.25572540146791	
A2	8	17	141	327	0.639902530568404	
A2	8	18	144	229	1.70830278598209	
A2	8	19	173	354	1.52236859570568	
A2	8	20	188	22	0.834779253168542	
A2	8	21	199	182	1.65954415480442	
A2	8	22	203	165	1.53009715079949	
A2	8	23	207	202	1.47191744123745	
A2	8	24	210	57	0.392910140400705	
A2	8	25	211	447	1.51816717048352	
A2	8	26	223	327	1.82910021630438	
A2	8	27	236	20	2.01098959048651	
A2	8	28	261	82	1.04289138404124	
A2	8	29	295	60	1.11655443135477	
A2	8	30	304	305	1.51552845729809	
A2	8	31	315	359	1.05347720308643	
A2	8	32	329	134	1.31288019042581	
A2	8	33	329	136	1.15021697852498	
A2	8	34	339	21	1.75923492081581	
A2	8	35	350	62	1.12714693749114	
A2	8	36	360	368	0.44346366202111	
A2	8	37	361	83	1.21779935565934	
A2	8	38	363	444	1.20320831635087	
A2	8	39	366	423	1.02861324725332	
A2	8	40	367	27	1.57287592572055	
A2	8	41	386	168	1.44114624298363	
A2	8	42	390	298	1.34295045348897	
A2	8	43	398	435	1.61564823209429	
A2	8	44	421	357	1.93026872992297	
A2	8	45	426	132	1.61721079997142	
A2	8	46	435	411	0.579212631690879	
A2	8	47	438	354	1.27895952903212	
A2	8	48	447	86	1.215928281954	
A2	8	49	452	12	1.82883555490251	
A2	8	50	465	460	1.23089852792238	
A2	8	51	471	478	0.587085688238322	
A2	9	1	3	167	1.36778801314292	
A2	9	2	5	10	0.573954665291374	
A2	9	3	8	256	1.54485352000477	
A2	9	4	9	237	0.740891624332421	
A2	9	5	21	67	1.03182020358197	
A2	9	6	34	388	1.28500622095446	
A2	9	7	41	494	0	
A2	9	8	43	424	0.985414622085394	
A2	9	9	48	276	1.75470717706784	
A2	9	10	63	422	0.796171963112851	
A2	9	11	70	9	1.6878399373392	
A2	9	12	71	341	1.5627369544635	
A2	9	13	75	233	0.60369804187542	
A2	9	14	82	173	0.555991037173454	
A2	9	15	115	98	1.30035562621636	
A2	9	16	119	70	1.5412433687758	
