Well	Field	Cell Number	Top	Left	CircAvgIntenCh2	CircRingAvgIntenRatioCh2
C2	24	1	18	122	761.262931	0.808357647
C2	24	2	36	50	770.7029703	0.764786221
C2	24	3	45	383	772.353562	1.179309144
C2	24	4	57	237	774.1329365	0.874450475
C2	24	5	60	236	776.5966387	0
C2	24	6	69	106	788.2278107	1.586750257
C2	24	7	76	330	791.0714286	3.391855286
C2	24	8	107	265	805.2071882	0.952568403
C2	24	9	139	437	812.1407767	1.274780509
C2	24	10	158	390	825.2522523	2.316110494
C2	24	11	177	212	833.3781513	3.181306375
C2	24	12	194	141	834.1666667	1.670554795
C2	24	13	198	37	840.8728324	0.423790329
C2	24	14	209	362	844.6717557	6.142828256
C2	24	15	246	342	857	2.509788402
C2	24	16	267	26	863.2619048	1.378269523
C2	24	17	291	432	879.0076628	1.074944729
C2	24	18	297	105	881.1981567	2.098136504
C2	24	19	319	267	891.2179775	1.333333333
C2	24	20	353	27	895.7790698	0.885200079
C2	24	21	354	397	902.0471698	1.227471802
C2	24	22	360	180	907.3115578	1.34356463
C2	24	23	360	382	929.7194245	0
C2	24	24	374	28	943.3047859	0.449359476
C2	24	25	374	51	954.0148148	0.805770854
C2	24	26	399	265	968.3642612	2.830865977
C2	24	27	448	151	971.2339833	1.48362652
C2	24	28	452	376	979.8033898	2.442020272
C2	25	1	41	418	981.8942172	3.018799142
C2	25	2	85	116	998.4478528	1.924035248
C2	25	3	98	23	1004.365333	1.864005143
C2	25	4	117	101	1007.067708	2.060284826
C2	25	5	132	103	1027.591182	1.971630577
C2	25	6	141	418	1034.497409	1.668041853
C2	25	7	146	265	1034.77458	1.25110114
C2	25	8	146	289	1035.592	0
C2	25	9	147	457	1043.316742	1.229365217
C2	25	10	179	76	1063.146168	1.518942997
C2	25	11	203	153	1066.610294	1.569338444
C2	25	12	217	449	1067.213043	2.673267935
C2	25	13	239	57	1092	0.48884665
C2	25	14	251	297	1099.298246	3.03534806
C2	25	15	257	431	1112.984848	2.694122194
C2	25	16	290	92	1132.022222	1.982462356
C2	25	17	309	436	1133.829457	2.715927969
C2	25	18	344	323	1141.860697	2.676853138
C2	25	19	390	85	1145.525114	3.440178822
C2	25	20	443	402	1158.707317	1.743161359
C2	25	21	480	417	1159.424779	2.270428473
C2	26	1	45	75	1163.597156	2.39579623
C2	26	2	53	334	1187.925987	1.205522576
C2	26	3	91	364	1203.318182	1.254327049
C2	26	4	111	354	1236.814815	1.417444561
C2	26	5	144	222	1246.70997	1.398497312
C2	26	6	160	415	1267.69837	1.828591886
C2	26	7	161	434	1268.867769	0
C2	26	8	162	348	1272.549708	1.677474363
C2	26	9	172	412	1274.829545	0
C2	26	10	173	296	1277.251185	1.909883151
C2	26	11	179	423	1308.450207	0.950876817
C2	26	12	182	415	1316.480263	0
C2	26	13	217	143	1319.942029	2.189997128
C2	26	14	223	486	1320.924324	0
C2	26	15	225	118	1332.210227	2.601234031
C2	26	16	227	469	1342.757576	0.478940398
C2	26	17	232	208	1368.709091	1.192199813
C2	26	18	266	322	1393.498246	1.92278519
C2	26	19	301	338	1410.226121	2.179717864
C2	26	20	307	328	1417.993569	2.081310975
C2	26	21	317	68	1440.438202	3.215897441
C2	26	22	337	71	1454.433333	0
C2	26	23	344	73	1483.511936	0
C2	26	24	345	57	1498.461538	0
C2	26	25	349	127	1535.103321	0
C2	26	26	356	378	1545.714286	1.600793975
C2	26	27	383	255	1559.434783	1.103244442
C2	26	28	412	440	1581.790576	2.297070609
C2	26	29	429	362	1610.181818	2.15747161
C2	26	30	475	415	1610.782609	1.727371304
C2	27	1	3	35	1613.898438	1.101210963
C2	27	2	25	112	1715.41206	1.188704018
C2	27	3	39	427	1754.722222	1.54208856
C2	27	4	43	113	1757.975741	1.020184507
C2	27	5	72	256	1765.861111	1.137871739
C2	27	6	173	374	1785.25	1.437630517
C2	27	7	182	156	1809.45977	1.785898434
C2	27	8	183	92	1811.617886	2.412805026
C2	27	9	185	293	1842.779221	1.192942796
C2	27	10	221	309	1869.399293	1.177538859
C2	27	11	223	38	1960.170604	2.929779792
C2	27	12	227	150	1978.105882	1.948769756
C2	27	13	227	326	2003.455939	1.29461639
C2	27	14	248	424	2014.540541	1.05465936
C2	27	15	259	118	2028.217391	1.230367592
C2	27	16	280	143	2038.070513	0
C2	27	17	289	215	2057.024845	1.298436449
C2	27	18	330	104	2062.010479	2.661941537
C2	27	19	355	102	2072.88254	1.597583078
C2	27	20	363	413	2106.740741	1.367301731
C2	27	21	369	251	2112.567568	0
C2	27	22	372	237	2119.958333	1.973991665
C2	27	23	380	335	2138.032258	1.718162065
C2	27	24	401	223	2158.539007	0
C2	27	25	401	442	2164.9625	1.607856895
C2	27	26	409	249	2169.698361	1.082484369
C2	27	27	410	73	2195.211538	1.512041065
C2	27	28	434	243	2202.142857	1.053131304
C2	27	29	459	16	2212.852391	2.022493722
C2	27	30	485	307	2218.798913	2.018483665
C2	28	1	20	40	2219.4	0.730492521
C2	28	2	21	346	2248.080645	1.795663765
C2	28	3	35	154	2249.490909	0
C2	28	4	37	149	2284.895604	1.609725497
C2	28	5	59	409	2299.258065	1.927189302
C2	28	6	97	460	2314.333333	2.830620538
C2	28	7	103	330	2339.395349	2.414189455
C2	28	8	115	269	2343	2.062504876
C2	28	9	131	264	2357.291971	1.661481555
C2	28	10	137	255	2384.625767	1.54881412
C2	28	11	139	243	2394.744792	2.156494523
C2	28	12	166	68	2430.090909	2.749549063
C2	28	13	180	245	2438.205776	3.490636257
C2	28	14	190	422	2451.333333	2.440417791
C2	28	15	191	171	2452.473077	1.219756978
C2	28	16	202	359	2452.75	2.258726824
C2	28	17	210	245	2456.076087	0
C2	28	18	219	115	2471.15	1.286135256
C2	28	19	271	321	2474.172316	1.285235746
C2	28	20	274	450	2499.264935	2.287932847
C2	28	21	306	118	2501.416667	1.507625223
C2	28	22	318	64	2514.996169	2.188479601
C2	28	23	338	430	2532.105263	1.519446584
C2	28	24	401	201	2549.708333	1.219950712
C2	28	25	405	232	2565.267925	0
C2	28	26	407	238	2565.425474	0
C2	28	27	409	262	2566.651515	2.05029271
C2	28	28	411	233	2586.483871	0
C2	28	29	432	123	2588.451613	1.833129217
C2	28	30	445	111	2620.584337	1.741287501
C2	28	31	478	44	2621.747405	2.736817659
C2	28	32	478	121	2630.5	2.20468979
C2	28	33	486	400	2654.347032	1.428616993
C2	29	1	6	393	2667.053191	1.466800552
C2	29	2	14	72	2677.299539	1.075516946
C2	29	3	18	411	2694.324742	1.412550599
C2	29	4	32	443	2696.48	0
C2	29	5	33	390	2743.481605	1.976152238
C2	29	6	129	469	2745.085271	1.908175652
C2	29	7	144	467	2748.348148	1.96018609
C2	29	8	157	25	2788.673653	2.757620604
C2	29	9	197	168	2790.204082	1.403180391
C2	29	10	215	138	2798.542056	0.57380729
C2	29	11	264	66	2806.994949	7.99E-02
C2	29	12	273	88	2818.857895	1.766115056
C2	29	13	283	64	2835	0.68281075
C2	29	14	285	203	2839.038462	2.310474174
C2	29	15	285	230	2844.193084	2.478303362
C2	29	16	302	411	2845.022989	2.598330449
C2	29	17	310	352	2854.136882	1.792649316
C2	29	18	318	150	2866.139241	2.752670033
C2	29	19	354	480	2872.015773	1.165033933
C2	29	20	379	89	2882.514019	3.033857502
C2	29	21	435	222	2887.3125	1.039698061
C2	29	22	472	47	2888.024291	0.815831061
C2	29	23	478	59	2899.245161	2.215258134
C2	30	1	48	61	2904.170886	1.775121223
C2	30	2	68	213	2934.333333	1.102144501
C2	30	3	84	435	2936.950249	0.598534672
C2	30	4	86	471	2943.714286	1.322356727
C2	30	5	125	344	2944.759259	1.903215222
C2	30	6	131	125	2948.923077	2.203980296
C2	30	7	164	274	2967.889831	1.813794482
C2	30	8	169	381	2975.793522	2.830541059
C2	30	9	177	442	2981.874286	1.79992223
C2	30	10	186	275	2990.255682	1.77530337
C2	30	11	229	204	2991.366667	1.222385789
C2	30	12	246	410	3005.846995	2.382103161
C2	30	13	250	87	3010.386364	1.380392324
C2	30	14	272	87	3017.113122	1.675567685
C2	30	15	309	256	3023.295775	1.069935822
C2	30	16	389	63	3026.926667	2.331349973
C2	30	17	414	427	3028.629371	2.120241882
C2	30	18	416	294	3033.18018	1.423381733
C2	30	19	417	316	3038.603896	0.80224259
C2	30	20	439	130	3050.679739	1.428511901
C2	30	21	446	233	3056.069149	0.919809566
C2	30	22	458	264	3063.614035	0.936982793
C2	30	23	459	253	3147.472868	0.961081561
C2	30	24	479	346	3208.606557	1.161289104
C2	30	25	481	283	3253.714286	6.05E-02
