Well	Field	Cell Number	Top	Left	CircAvgIntenCh2	CircRingAvgIntenRatioCh2
C4	12	12	104	284	41.80327869	0.900367183
C4	12	13	108	344	41.84824903	2.513838021
C4	12	14	110	220	41.8538961	1.696619096
C4	12	15	113	141	41.90306122	2.920079159
C4	12	16	122	280	41.93095768	1.346782609
C4	12	17	127	407	42.01083032	3.703983713
C4	12	18	165	68	42.03278689	4.26635629
C4	12	19	170	351	42.06756757	2.250475772
C4	12	20	175	167	42.09958506	1.587390086
C4	12	21	183	277	42.10182768	2.443679663
C4	12	22	202	414	42.11685393	1.966896869
C4	12	23	217	476	42.11861314	1.870849447
C4	12	24	222	326	42.17142857	1.928650331
C4	12	25	244	442	42.17527675	2.238576135
C4	12	26	255	42	42.17741935	2.358462778
C4	12	27	260	332	42.22857143	1.958943063
C4	12	28	273	217	42.27044025	2.189216465
C4	12	29	281	124	42.30208333	1.807705464
C4	12	30	317	479	42.30877193	1.979871414
C4	12	31	325	264	42.35424354	1.597083247
C4	12	32	336	52	42.36615385	1.397880274
C4	12	33	336	218	42.36743215	1.424824263
C4	12	34	337	200	42.36754967	1.173932843
C4	12	35	346	110	42.38194444	2.533800123
C4	12	36	346	268	42.38991597	1.058983448
C4	12	37	369	33	42.39090909	1.518199195
C4	12	38	376	405	42.40225564	2.334957361
C4	12	39	381	272	42.42352941	1.859063974
C4	12	40	395	50	42.4638404	1.846393809
C4	12	41	395	160	42.51289398	1.416580711
C4	12	42	435	249	42.52890173	2.072737766
C4	12	43	436	157	42.55749129	1.22711367
C4	12	44	437	32	42.56989247	1.97028046
C4	12	45	447	362	42.63836478	1.860574724
C4	12	46	484	363	42.66923077	1.803565763
C4	13	1	3	95	42.73085339	4.928815938
C4	13	2	52	286	42.73507463	1.742150958
C4	13	3	69	338	42.77777778	1.580003685
C4	13	4	74	169	42.82840237	2.193623606
C4	13	5	95	484	42.87341772	0
C4	13	6	96	257	42.87984496	2.421986775
C4	13	7	137	361	42.92	1.404485843
C4	13	8	145	263	42.98148148	0.974004744
C4	13	9	173	39	42.98765432	1.511220917
C4	13	10	177	56	43	1.255186037
C4	13	11	192	475	43.04761905	2.208696112
C4	13	12	195	72	43.06469003	1.152595897
C4	13	13	198	385	43.07924528	2.752435832
C4	13	14	201	261	43.08550186	1.335871279
C4	13	15	205	242	43.14801444	0.975625142
C4	13	16	208	192	43.21921922	2.055838251
C4	13	17	215	78	43.26893939	2.067060133
C4	13	18	228	325	43.29900332	1.91157268
C4	13	19	229	6	43.3254717	1.827621782
C4	13	20	233	285	43.32603939	1.902826781
C4	13	21	238	458	43.3525	1.454085465
C4	13	22	246	366	43.35679612	1.975381707
C4	13	23	247	53	43.39622642	3.578346444
C4	13	24	248	406	43.4	1.687443179
C4	13	25	270	245	43.4047619	3.526470877
C4	13	26	278	473	43.44666667	1.969602702
C4	13	27	291	412	43.46226415	1.568148059
C4	13	28	297	320	43.4664311	1.804334956
C4	13	29	315	126	43.47591522	2.83681091
C4	13	30	333	61	43.48863636	3.443371293
C4	13	31	369	322	43.49855908	1.574545082
C4	13	32	373	390	43.52813853	3.712794556
C4	13	33	380	464	43.56179775	1.70661435
C4	13	34	392	198	43.59507042	1.978520471
C4	13	35	401	282	43.6039823	2.614194562
C4	13	36	427	343	43.64765101	1.73383011
C4	13	37	440	216	43.65517241	1.915368354
C4	13	38	466	168	43.69201521	2.385906729
C4	13	39	482	416	43.7	0
C4	14	1	13	217	43.70731707	1.275487634
C4	14	2	22	428	43.78865979	1.797821802
C4	14	3	24	381	43.81516588	2.411279913
C4	14	4	39	299	43.81617647	1.81E-02
C4	14	5	42	153	43.83695652	0
C4	14	6	46	169	43.8415493	0
C4	14	7	49	177	43.9	2.113273046
C4	14	8	56	295	43.94148936	3.35E-02
C4	14	9	58	228	43.94270833	2.500087831
C4	14	10	67	298	43.98498498	0.797130814
C4	14	11	85	193	43.98823529	2.82978831
C4	14	12	92	84	43.99688958	2.212614255
C4	14	13	117	152	44.07079646	1.138326424
C4	14	14	120	148	44.07751938	0
C4	14	15	121	136	44.08259587	0.998375885
C4	14	16	157	365	44.1173913	1.66742827
C4	14	17	158	164	44.15081967	1.771414321
C4	14	18	162	430	44.18852459	1.107538565
C4	14	19	163	347	44.19889503	0.703963713
C4	14	20	169	135	44.21328671	1.400634572
C4	14	21	172	321	44.21981424	2.044462385
C4	14	22	177	77	44.22580645	1.684170909
C4	14	23	177	162	44.23563218	1.256509151
C4	14	24	181	262	44.23611111	2.086046208
C4	14	25	205	8	44.24686192	1.748311434
C4	14	26	205	86	44.25630252	1.515058981
C4	14	27	209	168	44.27756654	1.993145134
C4	14	28	230	237	44.27777778	2.128134001
C4	14	29	233	272	44.31132075	2.311435916
C4	14	30	235	405	44.33406114	1.795528474
C4	14	31	236	302	44.359375	1.811829535
C4	14	32	239	140	44.37684729	2.600452857
C4	14	33	243	309	44.44	1.297613617
C4	14	34	255	429	44.47058824	1.80553646
C4	14	35	263	267	44.53333333	1.660882221
C4	14	36	279	186	44.55714286	2.298230416
C4	14	37	282	51	44.55823293	1.399644128
C4	14	38	291	127	44.60287081	2.61381951
C4	14	39	293	325	44.61064426	1.430888977
C4	14	40	300	274	44.64648438	2.063446365
C4	14	41	303	64	44.66473988	1.644058574
C4	14	42	318	318	44.69849246	1.560493039
C4	14	43	326	463	44.71482176	2.1587718
C4	14	44	338	405	44.74418605	1.935679466
C4	14	45	342	273	44.80597015	1.069457105
C4	14	46	343	10	44.81699346	2.041169498
C4	14	47	343	248	44.90328152	1.732422689
C4	14	48	348	96	44.92054795	1.625586854
C4	14	49	353	178	44.9984375	1.841805207
C4	14	50	383	337	45.01449275	0.860873904
C4	14	51	383	354	45.06092437	1.325824073
C4	14	52	384	306	45.08	1.283309038
C4	14	53	398	127	45.10140845	1.981965333
C4	14	54	399	61	45.10397554	2.389603072
C4	14	55	412	243	45.13411079	1.690641599
C4	14	56	415	454	45.15	1.420486556
C4	14	57	428	203	45.15681234	2.17253998
C4	14	58	434	323	45.21712538	2.033609729
C4	14	59	435	396	45.22418879	1.884781967
C4	14	60	436	104	45.24193548	1.678557408
C4	14	61	441	296	45.24234694	1.709016814
C4	14	62	447	188	45.27272727	2.050159551
C4	14	63	456	437	45.33854167	3.976831814
C4	14	64	462	34	45.4055794	2.355717891
C4	14	65	482	86	45.43809524	1.920608309
C4	14	66	484	189	45.46689895	1.617922682
C4	15	1	2	272	45.49196141	1.939142227
C4	15	2	5	106	45.50898204	1.765531178
C4	15	3	7	34	45.54918033	1.892628211
C4	15	4	7	249	45.55677656	0.93371353
C4	15	5	22	392	45.57234043	1.012993227
C4	15	6	30	167	45.62237762	1.54305309
C4	15	7	33	239	45.68656716	1.337259072
C4	15	8	40	46	45.70556553	1.497595456
C4	15	9	40	390	45.7630662	0.768685436
C4	15	10	45	307	45.7961165	2.043798804
C4	15	11	45	429	45.8172043	1.680140219
C4	15	12	50	275	45.83333333	1.559743611
C4	15	13	87	239	45.84920635	0.615135948
C4	15	14	103	185	45.86514523	0.854510899
C4	15	15	105	291	45.88076923	2.514457006
C4	15	16	112	407	45.90322581	2.186603578
C4	15	17	119	455	45.91898148	2.783533895
C4	15	18	130	246	45.92207792	1.706076629
C4	15	19	130	334	46.01618123	1.592512973
C4	15	20	131	315	46.02173913	1.084050242
C4	15	21	133	175	46.03179191	1.799637835
C4	15	22	150	391	46.07286432	2.119234142
C4	15	23	153	71	46.16081871	2.19941857
C4	15	24	153	321	46.18823529	1.511951084
C4	15	25	154	305	46.18870968	2.049438666
C4	15	26	160	356	46.19027484	2.46266028
C4	15	27	171	244	46.225	2.078486565
C4	15	28	187	46	46.24608501	1.67825032
C4	15	29	201	365	46.31828442	2.580431889
C4	15	30	201	476	46.32069971	1.395102072
C4	15	31	214	414	46.32762836	1.796283282
C4	15	32	218	311	46.35714286	1.325411896
C4	15	33	228	183	46.3598234	3.524622422
C4	15	34	235	263	46.37464789	2.793355157
C4	15	35	246	459	46.41928721	2.395082905
C4	15	36	254	313	46.44662921	1.450421941
C4	15	37	256	329	46.45531915	1.206246924
C4	15	38	264	394	46.56692913	1.882333786
C4	15	39	269	145	46.58241758	2.702389252
C4	15	40	270	22	46.6023166	1.606789794
C4	15	41	276	222	46.60486322	3.037585901
C4	15	42	314	205	46.66129032	1.792618247
C4	15	43	314	311	46.6625	2.761843892
C4	15	44	318	475	46.66666667	1.91502552
C4	15	45	335	347	46.82108626	2.754853474
C4	15	46	337	268	46.82125604	1.389809255
C4	15	47	359	208	46.83544304	5.56E-02
C4	15	48	368	96	46.904	2.575995181
C4	15	49	371	41	46.93965517	1.776740063
C4	15	50	377	6	46.94248609	2.635588792
C4	15	51	381	193	46.96987952	1.670121388
C4	15	52	400	333	47.02840909	1.859204777
C4	15	53	414	115	47.05882353	1.822853883
C4	15	54	414	134	47.08823529	0
C4	15	55	425	264	47.18181818	1.893739765
C4	15	56	435	194	47.20833333	2.137003087
C4	15	57	438	117	47.3046875	0
C4	15	58	445	120	47.31937173	1.736922898
C4	15	59	450	2	47.33436533	0.593172916
C4	15	60	456	146	47.33783784	0.761359324
C4	15	61	456	440	47.37752161	2.337917982
C4	15	62	478	119	47.44076655	2.295852524
C4	15	63	480	383	47.444	1.838446057
C4	16	1	4	283	47.44753086	1.498889876
C4	16	2	8	303	47.45833333	1.059027778
C4	16	3	12	86	47.5	1.435376813
C4	16	4	14	449	47.51937984	0
C4	16	5	36	333	47.57709251	1.865393707
C4	16	6	40	121	47.63084112	1.820750154
C4	16	7	44	427	47.66666667	1.299339724
C4	16	8	45	202	47.67676768	1.810936518
C4	16	9	48	406	47.71812081	1.396293441
C4	16	10	60	463	47.72623574	1.614258435
C4	16	11	62	284	47.75	2.071815457
C4	16	12	84	364	47.75294118	3.099149724
C4	16	13	87	75	47.78723404	2.23546426
C4	16	14	94	300	47.89790576	1.543578613
C4	16	15	105	218	48.05042017	1.904460232
C4	16	16	121	458	48.06818182	2.213673612
C4	16	17	131	327	48.09714286	2.300616715
C4	16	18	150	56	48.14285714	1.467216639
C4	16	19	152	83	48.14285714	1.216909297
C4	16	20	153	251	48.18581081	2.094424659
C4	16	21	160	177	48.2172524	1.553586607
C4	16	22	200	23	48.22259696	1.420419992
C4	16	23	206	266	48.27296588	1.321139913
C4	16	24	209	86	48.32424242	1.269929875
C4	16	25	211	245	48.4047619	1.459722674
C4	16	26	221	470	48.49	2.806504956
C4	16	27	231	83	48.51804124	1.428932347
C4	16	28	243	85	48.57594937	0
C4	16	29	261	197	48.58522727	2.282070383
C4	16	30	270	374	48.59583333	1.790899384
C4	16	31	272	411	48.6	2.678768256
C4	16	32	277	396	48.67712177	0.697886997
C4	16	33	303	340	48.69521411	0.149433412
C4	16	34	318	462	48.71662125	1.693862017
C4	16	35	319	262	48.73062016	1.103877379
C4	16	36	333	263	48.81710914	1.21187984
C4	16	37	334	337	48.84823848	2.091123752
C4	16	38	356	340	48.88098918	2.037276407
C4	16	39	364	224	48.88461538	1.091821564
C4	16	40	374	162	48.93044822	1.750734651
C4	16	41	377	403	48.96774194	1.325820447
C4	16	42	381	243	48.98318043	0.024163107
C4	16	43	389	297	48.98753894	1.77176667
C4	16	44	419	57	48.99402985	1.439561982
C4	16	45	419	123	48.99538106	1.60900139
C4	16	46	438	362	49.00206612	1.864853084
C4	16	47	439	254	49.01015228	1.594686478
C4	16	48	460	50	49.0770751	1.736551339
C4	16	49	461	294	49.07786885	1.822657548
C4	17	1	12	20	49.08309456	2.143196058
C4	17	2	22	68	49.08992806	1.773868279
C4	17	3	27	390	49.09223301	2.288850104
C4	17	4	32	310	49.12	1.758625461
C4	17	5	46	115	49.12446352	2.495306302
C4	17	6	53	312	49.18159806	1.859084394
C4	17	7	57	282	49.2565445	0.692936454
C4	17	8	57	294	49.29569892	0
C4	17	9	58	264	49.33658537	0.923569475
C4	17	10	61	350	49.34693878	1.076298254
C4	17	11	67	206	49.44680851	0.910466446
C4	17	12	78	348	49.46623794	1.348783721
C4	17	13	89	15	49.49295775	0.362961109
C4	17	14	94	74	49.58974359	1.301835864
C4	17	15	94	124	49.59178082	2.24429144
C4	17	16	100	257	49.60394537	1.961706661
C4	17	17	108	68	49.66839378	0.790916076
C4	17	18	118	386	49.8	1.634876064
C4	17	19	120	426	49.80487805	2.07000945
C4	17	20	122	280	49.86397059	1.282509547
C4	17	21	124	156	49.88294314	2.816087343
C4	17	22	132	319	49.89303483	1.93180049
C4	17	23	153	396	49.92761394	2.741104998
C4	17	24	156	265	49.9638009	0.789139733
C4	17	25	158	284	50.03125	1.511013296
C4	17	26	163	229	50.03346457	0.506149813
C4	17	27	165	161	50.05445545	3.041760156
C4	17	28	171	256	50.10358566	0
C4	17	29	178	87	50.18087855	2.377061085
C4	17	30	178	252	50.2962963	0.971569574
C4	17	31	182	432	50.31654676	1.985506776
C4	17	32	197	358	50.48717949	2.255409602
C4	17	33	202	91	50.50684932	0
C4	17	34	212	366	50.53435115	0
C4	17	35	215	408	50.62621359	1.338628763
C4	17	36	219	97	50.64830508	1.69689629
C4	17	37	219	364	50.65201465	1.065899812
C4	17	38	228	12	50.65454545	0.2039701
C4	17	39	232	163	50.66118421	2.127498258
C4	17	40	232	180	50.68	0
C4	17	41	232	308	50.69895288	2.697715436
C4	17	42	233	188	50.71014493	2.357552177
C4	17	43	234	435	50.75409836	1.273648208
C4	17	44	259	459	50.81132075	1.938455907
C4	17	45	264	257	50.90960452	1.967952892
C4	17	46	275	110	50.91694352	1.82043006
C4	17	47	278	163	50.9505814	1.795683158
C4	17	48	288	18	51.01269841	1.492296861
C4	17	49	295	69	51.01785714	2.14274044
C4	17	50	296	306	51.02336449	1.764699398
C4	17	51	302	353	51.04081633	1.973144568
C4	17	52	303	112	51.08348794	1.902807879
C4	17	53	304	411	51.11111111	2.196215105
C4	17	54	305	211	51.27338129	2.879274267
C4	17	55	314	241	51.43973941	2.155381927
C4	17	56	335	480	51.45660377	2.242036375
C4	17	57	339	362	51.65418502	2.830107872
C4	17	58	347	60	51.65909091	1.814639436
C4	17	59	351	176	51.69689737	1.601214446
C4	17	60	363	274	51.78873239	0.710507216
C4	17	61	367	128	51.82122905	1.704242857
C4	17	62	369	417	51.99130435	2.396652655
C4	17	63	388	45	52.00323625	1.699135461
C4	17	64	394	132	52.01953125	1.470443504
C4	17	65	415	127	52.02941176	1.883333747
C4	17	66	419	361	52.03053435	2.49042008
C4	17	67	420	166	52.04901961	1.378898589
C4	17	68	432	404	52.14628297	1.799938944
C4	17	69	433	375	52.16483516	1.852379928
C4	17	70	449	238	52.17784257	2.435437235
C4	17	71	460	41	52.23046875	2.187163452
C4	17	72	474	382	52.25882353	1.94917745
C4	18	1	4	291	52.27062706	1.728706625
C4	18	2	10	131	52.29237288	1.605128007
C4	18	3	19	395	52.30956848	1.772835453
C4	18	4	24	173	52.35	1.428315412
C4	18	5	28	448	52.415	2.22839411
C4	18	6	29	347	52.47535211	1.574578011
C4	18	7	35	55	52.47741935	2.164369606
C4	18	8	36	170	52.48665298	1.562932203
C4	18	9	57	274	52.49728261	2.355139575
C4	18	10	58	222	52.52515723	2.361438385
C4	18	11	59	132	52.54225352	1.73514294
C4	18	12	62	311	52.65625	1.626252159
C4	18	13	68	330	52.72727273	0
C4	18	14	72	388	52.73170732	2.562097563
C4	18	15	72	471	52.80758017	1.723656274
C4	18	16	92	67	52.85514019	0.69276325
C4	18	17	113	50	52.87529412	2.133816085
C4	18	18	125	371	53	1.987228427
C4	18	19	128	73	53.03383459	1.094657329
C4	18	20	130	163	53.04500978	1.108408539
C4	18	21	134	96	53.05737705	0
C4	18	22	135	105	53.07741935	1.84046391
C4	18	23	138	300	53.11702128	2.062610759
C4	18	24	167	419	53.13888889	1.730045458
C4	18	25	169	326	53.14027149	2.666287336
C4	18	26	190	351	53.14492754	1.31868059
C4	18	27	191	143	53.18823529	2.376976884
C4	18	28	200	433	53.25438596	1.32065528
C4	18	29	217	449	53.26896552	1.849943912
C4	18	30	223	317	53.41176471	1.487153979
C4	18	31	226	62	53.41618497	1.685813316
C4	18	32	228	155	53.44063325	1.304085048
C4	18	33	231	485	53.49211356	1.30942232
C4	18	34	237	408	53.593361	1.666149359
C4	18	35	250	367	53.67741935	1.874105704
C4	18	36	277	283	53.807393	2.74925036
C4	18	37	288	232	53.80838323	2.849600885
C4	18	38	301	112	53.90909091	2.880568918
C4	18	39	309	365	53.95260664	2.377565955
C4	18	40	323	136	54.05248619	2.030203678
C4	18	41	350	291	54.06862745	3.37215987
C4	18	42	368	105	54.27272727	1.601968097
C4	18	43	369	244	54.37142857	1.961704013
C4	18	44	384	73	54.37894737	1.73008076
C4	18	45	385	78	54.57230769	0
C4	18	46	394	183	54.68900804	1.582616039
C4	18	47	403	414	54.77915633	2.823013504
C4	18	48	408	240	54.81185567	1.801301197
C4	18	49	410	305	54.81957187	2.29389671
C4	18	50	417	119	54.92118227	1.419763514
C4	18	51	426	101	54.9218107	0.939685724
C4	18	52	449	44	55.07664234	1.740018796
C4	18	53	463	178	55.07746479	1.055189894
C4	18	54	471	16	55.11677282	1.393066304
C4	19	1	3	453	55.2032967	1.671970908
C4	19	2	5	220	55.23651452	1.916973548
C4	19	3	6	108	55.34482759	1.312563365
C4	19	4	14	116	55.65693431	1.541707294
C4	19	5	17	402	55.7434555	1.133090296
C4	19	6	21	213	55.76687117	1.797879453
C4	19	7	25	341	55.82392027	3.298498857
C4	19	8	27	271	55.8685259	2.754366519
C4	19	9	58	102	55.87755102	0
C4	19	10	58	112	56.01234568	1.274249864
C4	19	11	59	90	56.023766	1.033559651
C4	19	12	62	108	56.1452514	0
C4	19	13	63	76	56.24590164	1.861234374
C4	19	14	65	25	56.30254777	1.74936312
C4	19	15	84	266	56.34343434	1.349251582
C4	19	16	85	477	56.40703518	2.290133438
C4	19	17	86	285	56.43173432	1.323429844
C4	19	18	100	399	56.49019608	0.485470954
C4	19	19	101	376	56.50617284	0.546001268
C4	19	20	104	62	56.58139535	2.475163461
C4	19	21	110	125	56.60683761	3.297577008
C4	19	22	113	264	56.62295082	1.625610273
C4	19	23	135	468	56.68	1.486165106
C4	19	24	147	162	56.72847682	1.488743893
C4	19	25	149	245	56.79107981	2.037513331
C4	19	26	151	148	56.83222958	1.27565034
C4	19	27	181	17	56.90909091	2.149710386
C4	19	28	193	486	56.92105263	1.975067515
C4	19	29	195	214	57.078125	2.729861595
C4	19	30	201	90	57.32480315	1.499893753
C4	19	31	202	436	57.4068323	5.14E-03
C4	19	32	207	412	57.54285714	1.403775222
C4	19	33	208	303	57.87404995	3.265814072
C4	19	34	209	145	57.92514395	3.090704933
C4	19	35	216	259	58.05734767	1.507753142
C4	19	36	218	83	58.09375	1.28829932
C4	19	37	236	439	58.09540636	0.163722361
C4	19	38	240	393	58.10502283	0.838990935
C4	19	39	256	26	58.33807829	2.997494167
C4	19	40	261	116	58.3599182	1.228548905
C4	19	41	268	255	58.36	1.943420896
C4	19	42	285	182	58.53179191	1.727936789
C4	19	43	286	162	58.56734694	1.145620615
C4	19	44	288	481	58.57671958	1.194246035
C4	19	45	291	415	58.66666667	3.660789376
C4	19	46	292	89	58.82526316	3.591123272
C4	19	47	296	192	58.85885886	1.542902967
C4	19	48	298	472	58.88135593	0.964505465
C4	19	49	320	363	58.89115646	2.806691831
C4	19	50	325	436	58.98466258	1.553646564
C4	19	51	328	111	59.10984848	1.216676429
C4	19	52	334	223	59.18414918	1.693444918
C4	19	53	334	242	59.4084507	0
C4	19	54	338	475	59.65089723	1.335097303
C4	19	55	345	41	59.78294574	2.790331831
C4	19	56	348	445	59.84552846	1.991043596
C4	19	57	373	14	59.875	1.610533595
C4	19	58	383	397	59.94055944	1.894859764
C4	19	59	394	111	59.98798077	0.233465857
C4	19	60	400	93	60.03649635	2.340697885
C4	19	61	409	422	60.05940594	1.703538599
C4	19	62	417	407	60.0787037	1.104459336
C4	19	63	420	83	60.08709677	0.324517846
C4	19	64	431	174	60.25	0.887857735
C4	19	65	446	214	60.26923077	1.450647843
C4	19	66	449	172	60.29840547	0
C4	19	67	451	13	60.52941176	1.351534414
C4	19	68	452	314	60.70588235	1.811496102
C4	19	69	455	164	60.8470948	0
C4	19	70	460	88	60.9625	1.699352234
C4	19	71	461	395	60.96666667	1.366760718
C4	19	72	467	423	61.01754386	1.811673342
C4	19	73	480	385	61.24324324	0
C4	19	74	489	392	61.39937107	1.036986315
C4	20	1	3	315	61.61065574	1.78670033
C4	20	2	6	296	61.69565217	2.189947462
C4	20	3	26	419	61.77394636	1.048436106
C4	20	4	32	208	61.84972171	2.316376531
C4	20	5	51	59	61.89516129	2.129913833
C4	20	6	52	368	61.92625369	0
C4	20	7	63	352	61.98657718	2.256735301
C4	20	8	71	283	62.00913242	1.278501149
C4	20	9	72	300	62.04731861	1.140224568
C4	20	10	93	80	62.14325843	2.402703858
C4	20	11	93	422	62.15625	1.464231449
C4	20	12	98	392	62.18473896	2.264068006
C4	20	13	103	214	62.20531401	3.184757933
C4	20	14	124	40	62.24924925	2.18433504
C4	20	15	128	277	62.27777778	2.266294921
C4	20	16	143	442	62.31026253	1.584578821
C4	20	17	164	371	62.33333333	1.95541611
C4	20	18	178	358	62.35416667	3.107901374
C4	20	19	192	432	62.42076503	2.105540922
C4	20	20	209	294	62.44401544	1.415330085
C4	20	21	217	34	62.64356436	2.66719776
C4	20	22	221	100	63	3.450334399
C4	20	23	227	163	63.00634249	2.54718398
C4	20	24	236	356	63.09126984	1.298929408
C4	20	25	247	248	63.13818182	0
C4	20	26	250	308	63.32653061	3.519179321
C4	20	27	260	245	63.62962963	1.160009686
C4	20	28	263	128	63.64868106	1.519499068
C4	20	29	267	111	63.70410959	1.312383901
C4	20	30	273	247	63.71196755	1.238445717
C4	20	31	289	206	63.8	2.053617801
C4	20	32	290	158	63.95337995	2.339755628
C4	20	33	297	82	63.96396396	1.238259716
C4	20	34	330	293	64.00900901	2.679145538
C4	20	35	346	61	64.04938272	1.591873122
C4	20	36	349	191	64.26470588	3.852415467
C4	20	37	373	249	64.3372434	2.392815282
C4	20	38	377	120	65.12562814	2.074871137
C4	20	39	383	6	65.19287834	1.426971523
C4	20	40	383	301	65.2639821	1.147421067
C4	20	41	390	33	65.30769231	0.419976424
C4	20	42	418	333	65.46	2.254439891
C4	20	43	425	54	65.50877193	1.114339288
C4	20	44	429	193	65.70081967	2.629459465
C4	20	45	445	95	65.71691176	1.525944286
C4	20	46	447	160	65.79646018	2.479105496
C4	20	47	457	294	66.00178571	3.788680755
C4	20	48	458	65	66.03921569	1.534773243
C4	21	1	22	456	66.12589928	1.110960913
C4	21	2	30	371	66.27380952	1.940413119
C4	21	3	31	217	66.38636364	1.951309276
C4	21	4	51	178	66.41754386	1.581587661
C4	21	5	68	317	66.46721311	2.014723441
C4	21	6	72	375	66.73764259	2.322156717
C4	21	7	81	138	67.03282828	2.236999918
C4	21	8	94	63	67.09967846	2.340245701
C4	21	9	102	288	67.10299003	1.971997327
C4	21	10	116	216	67.15119363	2.573403092
C4	21	11	125	127	67.2295082	1.177110137
C4	21	12	128	161	67.55555556	1.669993597
C4	21	13	129	112	67.59292035	1.790660554
C4	21	14	143	296	67.61702128	1.665040748
C4	21	15	143	455	67.82758621	1.688253426
C4	21	16	144	474	67.90112994	1.946532971
C4	21	17	147	318	68.03358209	1.999403282
C4	21	18	171	66	68.04377104	2.472938254
C4	21	19	171	256	68.06349206	1.555434783
C4	21	20	172	154	68.19076923	1.823998219
C4	21	21	183	14	68.44878049	0
C4	21	22	187	202	68.57894737	2.344819267
C4	21	23	189	388	69.26595745	2.100983847
C4	21	24	196	467	69.64470588	1.455915405
C4	21	25	213	300	69.79879276	1.776253604
C4	21	26	218	345	69.91791045	2.235389828
C4	21	27	224	397	69.98175182	2.674098149
C4	21	28	241	162	70.09444444	3.500825092
C4	21	29	249	214	70.1508079	1.126320092
C4	21	30	253	239	70.37848606	1.208401882
C4	21	31	254	50	70.39378238	2.795140371
C4	21	32	265	293	70.53398058	2.330613478
C4	21	33	265	443	70.70643939	1.530997986
C4	21	34	272	102	70.73012048	2.973983543
C4	21	35	296	473	70.77994429	1.994572758
C4	21	36	299	104	71.06315789	0
C4	21	37	307	103	71.18518519	0
C4	21	38	307	345	71.35456476	3.725181069
C4	21	39	317	258	71.5	1.894426305
C4	21	40	321	436	71.59813084	2.375819665
C4	21	41	330	146	71.61290323	2.172053673
C4	21	42	330	396	71.7804878	2.189840317
C4	21	43	356	287	71.80555556	1.258707713
C4	21	44	357	261	71.91029024	1.33347102
C4	21	45	363	318	71.98181818	0.962608236
C4	21	46	387	328	72	0.496904025
C4	21	47	390	422	72.10545455	3.000462347
C4	21	48	393	205	72.45084746	1.890618542
C4	21	49	393	315	72.6866485	0.931310231
C4	21	50	402	352	72.71428571	1.244644704
C4	21	51	407	329	72.74261603	0
C4	21	52	408	196	72.8482906	0.997830803
C4	21	53	410	209	72.91733333	1.532297012
C4	21	54	412	250	73.11290323	1.643794526
C4	21	55	422	186	73.22677596	2.406815341
C4	21	56	425	433	73.66321244	3.092284555
C4	21	57	451	98	73.78787879	4.45204984
C4	21	58	451	276	74.01754386	2.189258758
C4	21	59	458	364	74.12688822	0.583423393
C4	21	60	466	345	74.15849057	0.689361055
C4	21	61	476	216	74.46556474	2.535600685
C4	21	62	476	467	74.52807018	1.740709907
C4	22	1	9	23	74.64541833	1.221650043
C4	22	2	11	199	74.85597826	1.621941786
C4	22	3	17	119	75.03508772	1.240212821
C4	22	4	20	286	76.12658228	3.403030804
C4	22	5	21	75	76.32286996	2.014267493
C4	22	6	44	143	76.53676471	1.038850079
C4	22	7	53	202	76.64695009	1.185447116
C4	22	8	57	50	76.71535581	1.726999398
C4	22	9	60	140	76.92957746	1.292355479
C4	22	10	67	413	76.99815498	2.80642789
C4	22	11	86	60	77.02564103	0
C4	22	12	90	307	77.52216749	2.757813922
C4	22	13	110	409	77.69916435	1.836242276
C4	22	14	116	33	77.83333333	1.765321822
C4	22	15	125	125	78.28478964	1.66401012
C4	22	16	129	409	78.30578512	1.802725643
C4	22	17	137	77	78.30851064	1.816552691
C4	22	18	144	44	78.32727273	1.776649654
C4	22	19	144	283	78.36697248	1.915753866
C4	22	20	153	189	78.81428571	1.352969752
C4	22	21	173	221	79.12886598	0
C4	22	22	178	211	79.15789474	0
C4	22	23	180	397	79.32926829	1.442939562
C4	22	24	185	412	79.57440476	1.163993479
C4	22	25	190	75	79.70926518	1.044187256
C4	22	26	193	301	79.75862069	2.184147814
C4	22	27	194	38	79.87439614	1.615836066
C4	22	28	196	444	79.92783505	1.476791936
C4	22	29	207	452	79.95238095	1.560182369
C4	22	30	232	117	80.03773585	0.437228198
C4	22	31	235	96	80.4	1.605008863
C4	22	32	239	335	80.79919679	1.280399715
C4	22	33	259	98	80.92647059	1.140642107
C4	22	34	262	23	81.125	1.787499228
C4	22	35	274	131	81.21942446	0.906725502
C4	22	36	299	367	81.3559322	1.537859125
C4	22	37	325	431	81.52123552	2.907502683
C4	22	38	336	348	81.9	1.6180812
C4	22	39	343	20	82.00896861	1.4101518
C4	22	40	352	129	82.05612245	1.317910284
C4	22	41	359	30	82.91975309	1.786343525
C4	22	42	362	369	82.92241379	1.135968044
C4	22	43	363	157	83.17511521	0
C4	22	44	365	334	83.52427184	1.841191913
C4	22	45	372	99	83.72368421	2.413344353
C4	22	46	372	175	83.83921569	2.794309028
C4	22	47	379	367	84.32110092	1.477188188
C4	22	48	429	103	84.37053571	1.445854233
C4	22	49	432	416	84.4760274	1.067222915
C4	22	50	441	399	85.05	1.835733882
C4	22	51	450	447	85.32291667	2.62660328
C4	23	1	3	123	85.35443038	1.43889642
C4	23	2	15	383	85.43119266	2.745388818
C4	23	3	40	223	86.19230769	2.086387418
