Well	Field	Cell Number	Top	Left	CircRingAvgIntenRatioCh2	
B2	5	34	177	368	2.08451442421172	
B2	5	35	180	167	1.22472862787991	
B2	5	36	183	434	1.72160732239954	
B2	5	37	184	53	1.25644128151895	
B2	5	38	186	310	2.15082452146122	
B2	5	39	210	472	1.64167978150711	
B2	5	40	212	119	1.1898931835896	
B2	5	41	212	259	1.15121267498181	
B2	5	42	215	455	1.34885905934759	
B2	5	43	216	225	0.785733325006816	
B2	5	44	221	107	0.312930177776142	
B2	5	45	224	476	1.02347933265626	
B2	5	46	226	215	1.60233354539179	
B2	5	47	229	29	1.25793434782373	
B2	5	48	239	283	1.65724713845066	
B2	5	49	247	131	1.4969442068865	
B2	5	50	249	252	0.717199353314264	
B2	5	51	254	269	0.577708463264166	
B2	5	52	259	92	0.982749154714714	
B2	5	53	259	389	1.91024016510406	
B2	5	54	261	116	2.00600298032309E-02	
B2	5	55	271	450	1.7681857044781	
B2	5	56	272	274	1.41955074441497	
B2	5	57	276	33	2.43298583266506	
B2	5	58	278	351	1.34678017722672	
B2	5	59	281	227	2.23180394963033	
B2	5	60	292	177	0.759215546574368	
B2	5	61	297	313	0.85790538198883	
B2	5	62	310	46	0.739537146462178	
B2	5	63	317	378	2.39463621415812	
B2	5	64	323	118	1.18425316664663	
B2	5	65	331	154	2.08416724497941	
B2	5	66	332	295	0.811344753753131	
B2	5	67	335	224	1.3439291345655	
B2	5	68	347	418	1.60045716868634	
B2	5	69	349	66	1.59556463023844	
B2	5	70	358	335	0.928022154339805	
B2	5	71	378	113	1.56094186657812	
B2	5	72	389	214	1.88284905461231	
B2	5	73	390	314	0.603669804750817	
B2	5	74	391	256	1.06771409473555	
B2	5	75	394	438	1.38402937227546	
B2	5	76	398	111	0.929002127975266	
B2	5	77	405	357	1.57153161808707	
B2	5	78	412	466	1.7806709345244	
B2	5	79	413	195	1.54965083011083	
B2	5	80	416	39	3.13729964413473	
B2	5	81	425	411	1.14026416564044	
B2	5	82	434	123	1.7496440806984	
B2	5	83	436	266	1.47656536424612	
B2	5	84	437	364	2.35704569360192	
B2	5	85	448	413	0.794322909676554	
B2	5	86	450	244	0.1945931887679	
B2	5	87	450	429	1.13089504791799	
B2	5	88	451	90	1.7645752660703	
B2	5	89	467	333	1.70297325632725	
B2	5	90	474	16	1.86159434833954	
B2	5	91	482	384	1.89313738653062	
B2	5	92	483	330	1.16635000491556	
B2	5	93	489	290	0.876874165947092	
B2	6	1	5	481	2.28921953690345	
B2	6	2	6	407	1.10724289992049	
B2	6	3	7	16	1.61792547793418	
B2	6	4	17	150	2.4081209845719	
B2	6	5	18	315	2.05925253401936	
B2	6	6	36	227	1.90500540517903	
B2	6	7	47	121	1.89593291954704	
B2	6	8	58	389	1.81400263884787	
B2	6	9	68	25	2.20383583077291	
B2	6	10	77	90	1.32870757574693	
B2	6	11	77	358	2.00644422660502	
B2	6	12	83	462	1.55210070801364	
B2	6	13	94	203	1.64365149151421	
B2	6	14	101	293	0.944946173933796	
B2	6	15	105	148	2.157418240649	
B2	6	16	114	267	0.213786967242814	
B2	6	17	127	458	1.67809068327019	
B2	6	18	131	214	1.53928862701372	
B2	6	19	142	41	2.1464533383839	
B2	6	20	143	111	3.04867995410206	
B2	6	21	146	309	0.488134916875519	
B2	6	22	155	392	1.17493301721836	
B2	6	23	172	409	0.304909974821185	
B2	6	24	175	316	2.11656693795695	
B2	6	25	177	160	1.11005188927561	
B2	6	26	184	95	0.952596527232852	
B2	6	27	186	468	0.145286595143471	
B2	6	28	187	107	0.956998234237844	
B2	6	29	188	59	0.943586903917795	
B2	6	30	198	116	1.2028151951311	
B2	6	31	201	73	0.820899692651579	
B2	6	32	202	380	1.2823876357907	
B2	6	33	205	391	0	
B2	6	34	207	478	1.63892254752107	
B2	6	35	210	237	1.4265033611228	
B2	6	36	211	396	0	
B2	6	37	215	176	1.77418172134513	
B2	6	38	220	421	2.54881041684031	
B2	6	39	221	90	0.865197336634859	
B2	6	40	228	283	1.17129812485266	
B2	6	41	249	182	1.87760981231915	
B2	6	42	251	373	1.32361571902487	
B2	6	43	252	326	0.197047633587431	
B2	6	44	256	410	2.27764826057945	
B2	6	45	264	72	1.38712769627992	
B2	6	46	266	370	1.06021215798228	
B2	6	47	268	10	1.64919858181877	
B2	6	48	268	275	0.761534152322473	
B2	6	49	269	28	1.79018879864283	
B2	6	50	291	162	1.50096573477941	
B2	6	51	292	253	0.779560894268775	
B2	6	52	297	180	2.11661203646881	
B2	6	53	297	381	0.910021789354558	
B2	6	54	300	25	0.845587753459496	
B2	6	55	301	397	1.74047044623907	
B2	6	56	308	141	1.90729528728713	
B2	6	57	319	80	0.675494661573122	
B2	6	58	328	438	0.724151667457113	
B2	6	59	336	407	1.36006452259963	
B2	6	60	338	260	1.98920440206005	
B2	6	61	338	473	1.25229858243502	
B2	6	62	340	91	1.4450386472384	
B2	6	63	341	310	2.01889177383216	
B2	6	64	347	408	0.696220223626641	
B2	6	65	349	367	1.75790341366065	
B2	6	66	353	384	1.08353318544277	
B2	6	67	356	407	1.2077338400748	
B2	6	68	360	475	1.2076547007608	
B2	6	69	365	80	1.63495724259302	
B2	6	70	366	8	2.13612124315595	
B2	6	71	368	225	0.219904839824541	
B2	6	72	378	269	2.07788283789105	
B2	6	73	383	163	3.30876473964969	
B2	6	74	386	353	2.11885721807227	
B2	6	75	390	398	1.04335062040768	
B2	6	76	390	413	0.952942879772439	
B2	6	77	393	201	0.864999472805536	
B2	6	78	399	425	1.07325121882382	
B2	6	79	402	118	1.35587997113154	
B2	6	80	413	68	2.21936621355011	
B2	6	81	425	183	1.2825089061395	
B2	6	82	426	453	1.69419128443489	
B2	6	83	429	333	1.66222377310436	
B2	6	84	431	9	1.6113588013368	
B2	6	85	435	140	1.75139037626977	
B2	6	86	451	97	1.64400935299775	
B2	6	87	461	6	0.209945083165422	
B2	6	88	461	262	2.11540214478549	
B2	6	89	464	404	1.07228016040615	
B2	6	90	480	6	1.62585456534198	
B2	6	91	481	472	3.0974886926846	
B2	6	92	492	178	0.567963496637848	
B2	7	1	3	75	1.72624644110442	
B2	7	2	3	343	0.530153983829738	
B2	7	3	7	247	1.19187235897854	
B2	7	4	8	291	2.75049553141785	
B2	7	5	18	234	0.980745994585052	
B2	7	6	41	448	1.61152263234481	
B2	7	7	43	13	1.41421670871309	
B2	7	8	47	124	2.62956923272704	
B2	7	9	48	67	1.70279100522449	
B2	7	10	54	181	0.66115406074045	
